URL,Description,Name
https://embed.podcasts.apple.com/us/podcast/the-world-of-battery-recycling/id1593204897?i=1000651413480,"The lithium-ion battery business is taking off, and the battery recycling business is close behind. Financiers are pouring over a billion dollars into recycling companies like Redwood Materials, Ascend Elements, and Li-Cycle. But success depends on a steady supply of used batteries, and with batteries lasting longer than expected — and the battery market still in its infancy — there just aren’t enough dying batteries to go around. 
As a result, a significant portion of recyclers’ feedstock is coming from manufacturer scrap, i.e. the waste that companies like SK On and Panasonic don’t turn into cells at the factory. But these battery makers are incentivized to minimize waste, which raises big questions about whether recyclers will be able to get enough used batteries to sustainably feed their operations.
So which technologies and business models will succeed in this chapter of the battery industry?
In this episode, Shayle talks to Dan Steingart, chair of the earth and environmental engineering department at Columbia University. (Steingart’s lab gets funding from battery manufacturer Northvolt.) Shayle and Dan cover topics like:

The steps in nickel-manganese-cobalt battery recycling and what Dan calls “zombie lithium”

The differences between pyrometallurgy and hydrometallurgy

Dan’s bet on solvent extraction as an under-appreciated technology

Redwood Materials’ focus on winning the feedstock battle

Ascend Elements’ hydro-to-cathode technology

Li-Cycle’s focus on making inputs for cathode manufacturers

How these recyclers want to compete downstream by producing cathode precursor and cathode material 

Why Dan is surprisingly bearish on direct recycling for lithium-iron-phosphate

Recommended Resources:
Nature Sustainability: Examining different recycling processes for lithium-ion batteries
Latitude Media: What’s so hard about building a circular battery economy?
Are growing concerns over AI’s power demand justified? Join us for our upcoming Transition-AI event featuring three experts with a range of views on how to address the energy needs of hyperscale computing, driven by artificial intelligence. Don’t miss this live, virtual event on May 8."
https://embed.podcasts.apple.com/us/podcast/the-electricity-gauntlet-has-arrived/id1593204897?i=1000650708959,"The electricity gauntlet we covered last year has been having a moment in the national spotlight, with coverage of rising load growth in the New York Times, the Wall Street Journal, and the Washington Post. 
On one side of the gauntlet, demand for electricity is rising, driven by new loads like EVs, data centers, and electrification. On the other side, electricity supply is slow to grow, bogged down by years-long interconnection queues, the immense challenges of building transmission, and other bottlenecks. And utilities are stuck in the middle, struggling to deliver enough power to meet that rising demand.
These challenges have been brewing for years, but the AI race is supercharging demand as big tech companies seek out power for their growing data center fleet. 
So what does all this mean for emissions and prices? And what tools do we have to make it through this electricity gauntlet?
In this episode, Shayle talks to his colleague Andy Lubershane, partner and head of research at Energy Impact Partners. Shayle and Andy cover topics like:

Why utilities are building new natural gas plants and keeping coal plants open to meet load growth

How technologies like nuclear, grid-enhancing technologies, geothermal, and multi-day storage could meet load growth with fewer emissions

What utilities can do to prepare new gas plants for carbon-capture and storage

What the gauntlet might do to electricity prices and which customers might be willing to pay higher premiums (data centers, cough cough)

Whether the hype around rising power demand is overblown

Plus, what medieval Swedish spearmen have to do with electricity 


Recommended Resources:
Andy Lubershane: The electricity gauntlet
S&P Global: NERC raises North American power system reliability flags as demand could outstrip supply

Catalyst is supported by Antenna Group. For 25 years, Antenna has partnered with leading clean-economy innovators to build their brands and accelerate business growth. If you’re a startup, investor, enterprise or innovation ecosystem that’s creating positive change, Antenna is ready to power your impact. Visit antennagroup.com to learn more.
Catalyst is brought to you by Atmos Financial. Atmos is revolutionizing finance by leveraging your deposits to exclusively fund decarbonization solutions, like solar and electrification. Join in under 2 minutes at joinatmos.com/catalyst."
https://embed.podcasts.apple.com/us/podcast/digging-into-the-sec-climate-disclosure-rules/id1593204897?i=1000649973556,"The U.S. Securities and Exchange Commission approved new rules this month on what information companies must disclose about their greenhouse gas emissions and climate risks, but notably dropped more stringent requirements that the commission initially proposed. 
Despite being halted by lawsuits, the rules are a significant win for climate transparency. But they’re not as strong as existing climate disclosure regulations in California and the European Union, where many multinational corporations do business anyway.
So how big of a deal are the new SEC rules?
In this episode, Shayle talks to Mallory Thomas, risk advisory partner at consulting and accounting firm Baker Tilly US. The two talk about the details of the new rules and cover topics like:

The rules’ requirements for disclosing greenhouse gasses and climate risks

How the rules compare to European Union’s Corporate Sustainability Reporting Directive and California’s twin climate disclosure laws


Which companies are required to comply and under what conditions

How standardized reporting may help with comparability across companies 


Recommended resources:
Baker Tilly: SEC announces final rules for climate-related disclosures
Deloitte: A landmark ruling for ESG disclosure requirements
Reuters: US climate rule will boost sustainable accounting industry
Catalyst is supported by Antenna Group. For 25 years, Antenna has partnered with leading clean-economy innovators to build their brands and accelerate business growth. If you’re a startup, investor, enterprise or innovation ecosystem that’s creating positive change, Antenna is ready to power your impact. Visit antennagroup.com to learn more.
Catalyst is brought to you by Atmos Financial. Atmos is revolutionizing finance by leveraging your deposits to exclusively fund decarbonization solutions, like solar and electrification. Join in under 2 minutes at joinatmos.com/catalyst."
https://embed.podcasts.apple.com/us/podcast/climate-techs-tough-year-in-the-public-markets/id1593204897?i=1000649196867,"Two major indicators of climate tech stocks – the S&P Clean Energy Index and the MAC Global Solar Index – are significantly trailing the overall market. They’ve been declining for months, down from their mid-pandemic highs when they performed far better than the rest of the economy.
So what happened to climate tech investments in the public markets? And what do these investments tell us about the coming year for climate tech?
In this episode, Shayle talks to Shanu Mathew, portfolio manager and research analyst at Lazard. They cover topics like:

The macroeconomic factors behind this underperforming sector, like higher interest rates, election uncertainty, and the Russian invasion of Ukraine

Trends in specific industries, like EVs, solar, and lithium

Investors moving funds into (and paying more for) climate tech stocks with consistently higher performance 

Analysts’ expectations for climate tech stocks in the the near- and long-term


Recommended Resources:
Shanu Mathew: Cleantech FY23 Recap And FY24 Outlook
Catalyst: How has US industrial policy impacted climatetech investment?

Catalyst is supported by Antenna Group. For 25 years, Antenna has partnered with leading clean-economy innovators to build their brands and accelerate business growth. If you’re a startup, investor, enterprise or innovation ecosystem that’s creating positive change, Antenna is ready to power your impact. Visit antennagroup.com to learn more.
Catalyst is brought to you by Atmos Financial. Atmos is revolutionizing finance by leveraging your deposits to exclusively fund decarbonization solutions, like solar and electrification. Join in under 2 minutes at joinatmos.com/catalyst."
https://embed.podcasts.apple.com/us/podcast/the-early-days-of-ai-on-the-grid/id1593204897?i=1000648461983,"The first wave of digital grid infrastructure in the U.S. didn’t quite deliver on its promises. More than 100 million smart meters have rolled out across the country, buoyed initially by billions in federal funding. But instead of using them for exciting things like time-of-use pricing and automated demand response, utilities used them for more mundane things like automated billing, according to a whitepaper from Guidehouse. 
Could the new wave of AI-based grid tech be different?
In this episode, Shayle talks to David Groarke, managing director at the energy consultancy Indigo Advisory Group, who co-authored a forthcoming Latitude Intelligence report on utilities and AI.
David says that AI is showing promise so far. Unlike the first wave of hardware-focused advanced-metering infrastructure, AI leans heavily on relatively cheap software and data. He also says that AI’s capabilities are advancing quickly (“doing pressups” as the Irish say) by improving algorithms, handling more tasks, and improving efficiency. 
David and Shayle cover use-cases and other topics like:

Wildfire management, using data from cameras, lidar, and satellites

Customer propensity modeling, including detecting EVs to aid with infrastructure planning

Automated and personalized communication with customers

Predictive maintenance of substations and other grid infrastructure, using data from, for example, computer vision to detect corrosion and reduce downtime

Optimizing transmission capacity by moving from static ratings of transmission lines to real-time ratings

Whether incumbents or startups are leading the development of these AI-based solutions

David’s take on whether AI’s impact on utilities will be revolutionary or incremental


Recommended Resources:
Latitude: Welcome to the smart meter’s second act
Latitude: AI is simplifying complex decisions for utilities
Latitude: Seven ways utilities are exploring AI for the grid
Latitude: Could AI-fueled weather forecasts boost renewable energy production?

Catalyst is supported by Antenna Group. For 25 years, Antenna has partnered with leading clean-economy innovators to build their brands and accelerate business growth. If you’re a startup, investor, enterprise or innovation ecosystem that’s creating positive change, Antenna is ready to power your impact. Visit antennagroup.com to learn more.
Catalyst is brought to you by Atmos Financial. Atmos is revolutionizing finance by leveraging your deposits to exclusively fund decarbonization solutions, like residential solar and electrification. FDIC-insured with market-leading savings rates, cash-back checking, and zero fees. Get an account in minutes at joinatmos.com."
https://embed.podcasts.apple.com/us/podcast/the-challenges-of-building-a-carbon-removal-portfolio/id1593204897?i=1000647510455,"The carbon removal market could reach $400 billion to $1.6 trillion by 2050, according to McKinsey. But it’s got a long way to go. Right now the market is wild, unexplored territory filled with unproven technologies, murky cost curves, and a motley mix of price points and standards. The hope is that one day it becomes a standardized commodity market of high-quality, durable removals.
But for now, brave buyers have to wade into the wilds and see what works. So what does that look like – and what have they learned so far?
In this episode, Shayle talks to Stacy Kauk, head of sustainability at Shopify, which paid $55 million for 85,000 tons of removal in 2023. Kauk says that very few of those credits have been delivered yet, but the company, along with a few other early entrants like Stripe, H&M, and Microsoft, are investing in a varied field of technologies to develop the market.
Stacy thinks of Shopify’s approach like a venture capitalist’s portfolio, with some companies succeeding and others failing. Stacy and Shayle walk through the practical realities of building that portfolio, covering topics like:

Using forward purchases, flexible contracts, and Shopify’s internal credit standards

The challenges that slow down ambitious startups, like permitting delays and the complicated work of measuring, reporting, and verifying credits

Which technologies are hot and which are not, ranging from biomass burial and wastewater treatment to enhanced weathering and ocean alkalinity enhancement

Comparing the lower energy requirements of enhancing natural systems with the potentially clearer cost curves of engineered systems

Building a diverse portfolio across technologies and maturities

What determines the prices Shopify pays for different credits


Recommended Resources:
Bloomberg: Stripe, Alphabet and Others to Spend Nearly $1 Billion on Carbon Removal
Carbon Dioxide Removal Primer
Latitude: Fixing the messy voluntary carbon markets

Catalyst is supported by Antenna Group. For 25 years, Antenna has partnered with leading clean-economy innovators to build their brands and accelerate business growth. If you’re a startup, investor, enterprise or innovation ecosystem that’s creating positive change, Antenna is ready to power your impact. Visit antennagroup.com to learn more.
Catalyst is brought to you by Atmos Financial. Atmos is revolutionizing finance by leveraging your deposits to exclusively fund decarbonization solutions, like solar and electrification. Join in under 2 minutes at joinatmos.com/catalyst."
https://embed.podcasts.apple.com/us/podcast/the-electric-transformer-shortage/id1593204897?i=1000646382911,"The list of things that depend on transformers is long: new housing, EV chargers, renewable projects, and more. That’s why skyrocketing lead times and prices for grid equipment that raises or lowers voltage is a real problem.
The wait for a new transformer has jumped to over two years, according to WoodMackenzie. Back in 2020 it took just a few months, according to Tim Mills, CEO at transformer manufacturer ERMCO. WoodMackenzie found that prices, meanwhile, have risen over 60% since 2020. 
So what’s causing the shortage?
In this episode, Shayle talks to Tim about how rising demand for transformers has pushed manufacturers to capacity – and why it’s been so hard for manufacturers to expand that capacity.
They also cover topics like:

The state of the shortage, including prices, lead times and types of transformers that are in especially short supply.

The major drivers of demand growth, including renewables, storms, federal investment, and EV chargers.

How the housing boom and bust of the 2000s left transformer manufacturers wary of bubbles in demand.

Why the tight labor market makes it hard to expand manufacturing capacity.

How new rules proposed by the Department of Energy are throwing uncertainty into what type of equipment manufacturers should invest in.


Recommended resources:


WoodMackenzie: Supply shortages and an inflexible market give rise to high power transformer lead times


T&D World: No Easy Answers: Transformer Supply Crisis Deepens


Catalyst is supported by Antenna Group. For 25 years, Antenna has partnered with leading clean-economy innovators to build their brands and accelerate business growth. If you’re a startup, investor, enterprise or innovation ecosystem that’s creating positive change, Antenna is ready to power your impact. Visit antennagroup.com to learn more.
Catalyst is brought to you by Atmos Financial. Atmos is revolutionizing finance by leveraging your deposits to exclusively fund decarbonization solutions, like residential solar and electrification. FDIC-insured with market-leading savings rates, cash-back checking, and zero fees. Get an account in minutes at joinatmos.com."
https://embed.podcasts.apple.com/us/podcast/frontier-forum-diving-into-the-booming-transferable/id1593204897?i=1000645984631,"It's been a year and a half since the Inflation Reduction Act was passed. In that time, we've seen $110 billion in planned investments for factories that are pumping out electric cars, batteries, solar modules, and wind towers. 
The upper end of 2030 forecasts show nearly twice as much zero-carbon generation getting built compared with scenarios without the law in place.
Much of this activity is the result of a new shift in the US tax code that allows wind, solar, storage, hydrogen, carbon capture, and manufacturing tax incentives to be sold for cash. It’s creating a lot more deal volume as many more companies can now buy those credits to support new development.
“This very rarely happens that a new market forms basically overnight. The private estimates on how big the market gets get it to something like $80 or $100 billion dollars by the back half of the decade,” said Alfred Johnson, co-founder and CEO of Crux, speaking at Latitude Media’s Frontier Forum.
In January, Crux closed an $18 million Series A round led by Andreesen Horowitz – bringing the company’s total funding to $27 million to scale its sustainable finance platform.
It’s been about a year since credits started trading, with activity really picking up in the last six months. Much of our understanding of how the market is performing comes from new research from Crux, which recently surveyed 150 buyers, sellers, and intermediaries – and found a mix of eagerness, hesitance, surprises, and lots and lots of questions.
Stephen Lacey spoke with Alfred Johnson live during Latitude's Frontier Forum to address many of those questions – and riff on how this new market is taking shape. You can watch the full conversation, including questions from the audience, here."
https://embed.podcasts.apple.com/us/podcast/more-2024-trends-esg-carbon-certifications-curtailment/id1593204897?i=1000645430284,"There was so much to talk about in Nat Bullard’s 200-page slide deck on 2024’s biggest decarbonization trends that we broke the conversation into two parts. For the first half of our conversation with Nat, listen here. 
Nat has worked as an analyst and writer in climate tech for two decades and was BloombergNEF’s chief content officer until 2022.
In this second part of the conversation, Shayle and Nat cover topics like:

How ESG has become the new third rail of finance, falling out of the spotlight of corporate reports and the annual Larry letter 

The vexing problem of what to do with curtailed power and why we need to design around the intermittency

Whether you can have too many carbon certification standards

How biodiesel is eating up Europe’s biofuel supply

First Solar’s underappreciated success in surviving the decline of U.S. solar manufacturing

Plus: Declining hydropower, slowing coal growth, and the rising hype around AI


Recommended resources:
Nathaniel Bullard: Decarbonization: Stocks and flows, abundance and scarcity, net zero
Washington Post: ‘Greenhushing’: Why some companies quietly hide their climate pledges
World Economic Forum: Hydropower: How droughts are affecting the world's biggest renewable energy source
Catalyst is supported by Antenna Group. For 25 years, Antenna has partnered with leading clean-economy innovators to build their brands and accelerate business growth. If you’re a startup, investor, enterprise or innovation ecosystem that’s creating positive change, Antenna is ready to power your impact. Visit antennagroup.com to learn more.
Catalyst is brought to you by Atmos Financial. Atmos is revolutionizing finance by leveraging your deposits to exclusively fund decarbonization solutions, like residential solar and electrification. FDIC-insured with market-leading savings rates, cash-back checking, and zero fees. Get an account in minutes at joinatmos.com."
https://embed.podcasts.apple.com/us/podcast/2024-trends-batteries-transferable-tax-credits-and/id1593204897?i=1000644650707,"We’re back for round two, with even more slides than last year. This year’s annual slide deck from Nat Bullard has 200 pages on the key trends shaping decarbonization in 2024. Nat has worked as an analyst and writer in climate tech for two decades and was BloombergNEF’s chief content officer until 2022.
We’ve split the conversation into two parts. In this first part, Shayle and Nat cover topics like: 

The state of batteries, including the rapid growth of LFP chemistries, the concentration of manufacturing capacity, and the wild ride of lithium prices.

The rapid growth of transferable tax credits and how that unlocks capital for renewables.

How the rising cost of capital has reshaped climate tech.


Recommended resources:
Nathaniel Bullard: Decarbonization: Stocks and flows, abundance and scarcity, net zero
Latitude Media: Clean energy capital is getting pricier
WSJ: Companies Are Snapping Up New Clean-Energy Tax Credits

Catalyst is supported by Antenna Group. For 25 years, Antenna has partnered with leading clean-economy innovators to build their brands and accelerate business growth. If you’re a startup, investor, enterprise or innovation ecosystem that’s creating positive change, Antenna is ready to power your impact. Visit antennagroup.com to learn more.
Catalyst is brought to you by Atmos Financial. Atmos is revolutionizing finance by leveraging your deposits to exclusively fund decarbonization solutions, like solar and electrification. Join in under 2 minutes at joinatmos.com/catalyst."
